id,name,artist(s),popularity,liked,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6hxcbXBo2oXFfaIEMbVbyI,Disasterpiece - Live Version,['Slipknot'],32,0,0.319,0.993,7,-4.112,1,0.225,0.000104,0.000658,0.728,0.0754,104.444,407467,4
4PcXIn232cVi77Nby3i05U,Before I Forget - Live Version,['Slipknot'],35,0,0.302,0.986,2,-3.267,1,0.169,3.3e-05,4.69e-05,0.984,0.476,140.914,264613,4
3NJBmNLNhRyIa0NnFNd2fw,Left Behind - Live Version,['Slipknot'],32,0,0.214,0.998,0,-2.953,1,0.287,5.94e-05,0.000748,0.421,0.0384,156.658,224093,4
69F5p0HGVSjNbvmQjtdzpG,Liberate - Live Version,['Slipknot'],31,0,0.264,0.994,6,-3.666,1,0.233,0.000109,4.78e-05,0.888,0.15,150.557,228840,4
638xjA3kO54Yc4dojqhPio,Vermilion - Live Version,['Slipknot'],32,0,0.205,0.978,11,-3.581,0,0.17,3.53e-05,0.0192,0.933,0.273,82.988,355960,4
6SfhTltjV5oYXXJHsJChry,Pulse Of The Maggots - Live Version,['Slipknot'],31,0,0.269,0.996,7,-3.698,1,0.36,0.00233,7.5e-05,0.959,0.0683,91.661,306547,4
4wb5q5Jno8HCO0EyEAtCYz,Purity - Live Version,['Slipknot'],30,0,0.353,0.996,6,-3.835,1,0.262,0.000394,0.0189,0.891,0.105,90.203,312280,4
7d7qCMtKoiKsVl7sUPUCxH,Eyeless - Live Version,['Slipknot'],31,0,0.278,0.998,4,-3.265,0,0.224,0.000125,0.00203,0.993,0.132,105.208,259453,4
5CEUsO1pzpLd96H7xSql9b,Drum Solo,['Slipknot'],31,0,0.421,0.961,2,-6.6,1,0.232,8.89e-05,0.834,0.983,0.0459,115.801,238280,5
06HAPYYtj3RUPDmguPzpN8,Eeyore - Live Version,['Slipknot'],27,0,0.288,0.999,6,-2.568,1,0.314,8.87e-05,0.0206,0.6,0.0348,117.434,136640,4
5ASSZerN3DXOTqyyjspU46,Three Nil - Live Version,['Slipknot'],28,0,0.321,0.999,7,-3.187,1,0.284,0.000148,2.92e-06,0.985,0.0554,125.564,303613,4
4tEv80D8JS4tpVWeFjc3xn,The Nameless - Live Version,['Slipknot'],31,0,0.375,0.985,11,-3.567,0,0.208,0.00285,0.000369,0.949,0.188,134.405,328800,4
3Xvkvr8BQAbvv64L7qJB6U,Skin Ticket - Live Version,['Slipknot'],27,0,0.206,0.992,9,-3.582,1,0.276,1.52e-05,0.164,0.916,0.171,79.745,363707,4
4Wdo1k0BjrrNsx2BQIGacs,Everything Ends - Live Version,['Slipknot'],28,0,0.308,0.996,2,-3.469,1,0.234,0.00034,0.0032,0.97,0.212,124.283,303600,4
5XeoaGCvw3ma9o8eOP1Xlt,The Heretic Anthem - Live Version,['Slipknot'],32,0,0.317,0.994,11,-3.835,0,0.246,0.000343,8.16e-05,0.971,0.05,107.467,248587,4
4HwLsYj3OYSuTS61wmm9By,Iowa - Live Version,['Slipknot'],27,0,0.25,0.949,11,-7.655,0,0.253,0.00995,0.313,0.96,0.0939,87.147,397240,4
2Q60dPDQ39p4mIGNTnqd0l,Duality - Live Version,['Slipknot'],33,0,0.293,0.991,7,-3.877,1,0.339,0.000946,0.0,0.98,0.168,150.417,367520,4
4vmZqbPZFJx0AGW7fCfKrb,Spit It Out - Live Version,['Slipknot'],31,0,0.314,0.962,6,-4.962,1,0.237,0.000661,4.41e-05,0.512,0.192,142.598,329373,1
6HG18aJyoZxvMXdqOHsBCu,People = Shit - Live Version,['Slipknot'],31,0,0.269,0.996,1,-3.758,0,0.361,0.00122,0.00461,0.353,0.0322,128.588,353693,4
2GPHQZjsfLWdFFiTPRoUeX,Get This - Live Version,['Slipknot'],28,0,0.31,0.997,1,-3.545,0,0.257,0.000176,2.42e-05,0.934,0.0399,107.166,164453,4
5SVhBLQ82mBZxCynWXOqWX,Wait And Bleed - Live Version,['Slipknot'],31,0,0.221,0.995,7,-3.743,1,0.431,0.000145,6.04e-05,0.627,0.1,87.308,224080,4
7FVAdHsvXyrjAf4XSXjhir,Surfacing - Live Version,['Slipknot'],29,0,0.338,0.997,1,-4.004,0,0.417,7.25e-05,0.105,0.962,0.0368,104.679,350800,4
1PzngF9AXrNZBR1giJEJg9,.Execute.,['Slipknot'],31,0,0.239,0.953,11,-6.96,1,0.127,0.00171,0.916,0.768,0.0159,110.342,108560,3
7HzA0RGCS8nzjb3hN5SQPg,Gematria (The Killing Name),['Slipknot'],36,0,0.361,0.992,11,-2.69,1,0.136,0.000189,0.000613,0.285,0.32,101.579,361533,4
1ckta9xwbEcxLaGClreVRf,Sulfur,['Slipknot'],43,0,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800,4
3RAFcUBrCNaboRXoP3S5t1,Psychosocial,['Slipknot'],65,0,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,284120,4
7eRG7KNDIgjIk3nvykmhOT,Dead Memories,['Slipknot'],48,0,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587,4
63x77DQGTw27oaguBKMbXI,Vendetta,['Slipknot'],36,0,0.338,0.974,2,-2.426,1,0.0648,0.00017,0.00104,0.0271,0.459,135.472,315507,4
7Eri3jRja95DLj9UV5gfRy,Butcher's Hook,['Slipknot'],32,0,0.428,0.977,7,-1.821,1,0.133,5.37e-05,5.82e-06,0.0834,0.491,120.936,254613,4
3oMQtMucIggBr6e2NVQUkN,Gehenna,['Slipknot'],33,0,0.491,0.917,2,-3.278,1,0.037,0.000199,0.0303,0.355,0.295,99.067,413027,4
59UXqImVmsdrkzVn5FJ06T,This Cold Black,['Slipknot'],32,0,0.324,0.995,11,-2.49,0,0.172,9.46e-05,0.00609,0.256,0.265,101.953,280093,4
0bEtKySz44TESizHukXkw5,Wherein Lies Continue,['Slipknot'],32,0,0.328,0.982,11,-2.722,0,0.126,0.000367,0.0,0.38,0.67,155.355,336893,4
2vPZ4Lklyu75zBR3SgbFNI,Snuff,['Slipknot'],56,0,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,4
1RrOau4iBLHEQvHiBvU2Uf,All Hope Is Gone,['Slipknot'],36,0,0.556,0.996,1,-2.517,1,0.171,0.00221,0.000142,0.265,0.206,100.061,284773,4
3cV4flv2rzIyFoyPUPYK5U,(sic) - Live at MSG 2009,['Slipknot'],28,0,0.262,0.998,6,-2.558,1,0.244,3.94e-05,0.428,0.46,0.04,103.23,235013,4
3oqKXqUPpFdNy4RulLeVMZ,Eyeless - Live at MSG 2009,['Slipknot'],27,0,0.301,0.999,1,-2.083,1,0.156,0.000154,0.646,0.908,0.0392,106.034,255307,4
7fRPHOQ08YN0bHgnGwJLq0,"Wait and Bleed - Live at MSG, 2009",['Slipknot'],27,0,0.324,0.997,7,-2.478,1,0.266,3.81e-05,0.565,0.884,0.0525,94.596,164467,4
6JSpMaQodbmlXtNY67Poke,Get This - Live at MSG 2009,['Slipknot'],26,0,0.286,0.997,3,-3.054,0,0.33,0.00225,0.0237,0.815,0.0384,114.865,268107,4
5J19BuPcLJjzCed4IZtTPw,Before I Forget - Live at MSG 2009,['Slipknot'],27,0,0.245,0.996,1,-1.994,0,0.113,0.000135,0.0928,0.468,0.254,137.835,262253,4
5lNzRIqoV7D6Cbvv7qNJLK,The Blister Exists - Live at MSG 2009,['Slipknot'],26,0,0.37,0.997,6,-2.481,1,0.125,0.000271,0.111,0.973,0.0959,105.313,397413,4
47cWLb8DljWdGpo8LY6ezB,Dead Memories - Live at MSG 2009,['Slipknot'],26,0,0.304,0.997,4,-2.624,1,0.164,2.87e-05,0.211,0.503,0.104,144.052,243147,4
1GtL8aB535Zybt65nYspf0,Left Behind - Live at MSG 2009,['Slipknot'],25,0,0.196,0.999,6,-2.25,1,0.271,8.84e-05,0.564,0.838,0.0388,160.614,207933,4
59yM7aWxt7cK4V60RAKw6K,Disasterpiece - Live at MSG 2009,['Slipknot'],26,0,0.327,0.997,1,-2.343,0,0.16,1.65e-05,0.899,0.986,0.0902,111.806,309240,4
733XhtUdpxmMMnJh3voVZh,"Purity - Live at Madison Square Garden, 2/5/2009",['Slipknot'],24,0,0.232,0.997,6,-2.752,1,0.296,0.00055,0.00996,0.697,0.0691,87.868,385760,4
2Apb0F6mF8Wx72Y64yebao,Everything Ends - Live at Madison Square Garden - 2/5/2009,['Slipknot'],23,0,0.293,0.998,9,-1.941,1,0.147,0.000516,0.196,0.508,0.0637,125.68,261853,4
3aET1661kTCHE3vttLE3xy,Psychosocial - Live at Madison Square Garden 2/5/2009,['Slipknot'],27,0,0.278,0.998,2,-2.674,1,0.19,0.000123,0.181,0.955,0.0628,144.968,341200,4
4bUqOCvnSApXAY4iECxJhK,Duality - Live at MSG 2009,['Slipknot'],25,0,0.225,0.998,1,-2.309,0,0.267,0.000338,0.158,0.958,0.0483,153.588,325773,4
31nJRX2KOWZqxovYog8YG2,People = Shit - Live at MSG 2009,['Slipknot'],25,0,0.265,0.998,6,-2.15,1,0.284,8.96e-05,0.245,0.973,0.0387,131.77,249680,4
3anLRYd2qHCXMF7R65A3ta,Surfacing - Live at MSG 2009,['Slipknot'],24,0,0.286,0.997,7,-2.186,1,0.198,8.92e-05,0.71,0.947,0.0393,115.281,288960,4
1E9ztN1yhObP57iT4HeVzS,Spit It Out - Live at MSG 2009,['Slipknot'],25,0,0.233,0.983,6,-2.858,1,0.149,0.000421,3.56e-05,0.411,0.125,140.175,454907,4
48VG9tW4nUm7nrZnI7Ke3w,.execute.,['Slipknot'],9,0,0.239,0.953,11,-6.96,1,0.127,0.00171,0.916,0.768,0.0159,110.342,108560,3
5v2sMziCCaymtqgISLmw9R,Gematria (The Killing Name),['Slipknot'],14,0,0.361,0.992,11,-2.69,1,0.136,0.000189,0.000613,0.285,0.32,101.579,361533,4
2NMqEiHYzc5FQSjpbgoASz,Sulfur,['Slipknot'],19,0,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800,4
5Pm9uuEL0q6aXSRT3161UP,Psychosocial,['Slipknot'],47,0,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,283400,4
4wNLe5H5NxYTAfNLTget7B,Dead Memories,['Slipknot'],32,0,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587,4
4QnngGOfUPDuykpTuPuhkQ,Vendetta,['Slipknot'],15,0,0.338,0.974,2,-2.426,1,0.0648,0.00017,0.00104,0.0271,0.459,135.472,315507,4
1twa4aBIJaOic7ymKFMtYm,Butcher's Hook,['Slipknot'],11,0,0.428,0.977,7,-1.821,1,0.133,5.37e-05,5.82e-06,0.0834,0.491,120.936,254613,4
73KuaTqSrz9Y6dUwZTnJzj,Gehenna,['Slipknot'],13,0,0.491,0.917,2,-3.278,1,0.037,0.000199,0.0303,0.355,0.295,99.067,413027,4
3YqTDx7WgZME6ijpCiIWF5,This Cold Black,['Slipknot'],10,0,0.324,0.995,11,-2.49,0,0.172,9.46e-05,0.00609,0.256,0.265,101.953,280093,4
4XxUuvF8p3r24YUvfeCLEP,Wherein Lies Continue,['Slipknot'],12,0,0.328,0.982,11,-2.722,0,0.126,0.000367,0.0,0.38,0.67,155.355,336893,4
02wWugZopNahlikfX5vm3F,Snuff,['Slipknot'],41,0,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,4
62osGWwiIRcd1A7BwEw3qB,All Hope Is Gone,['Slipknot'],15,0,0.556,0.996,1,-2.517,1,0.171,0.00221,0.000142,0.265,0.206,100.061,284760,4
6MD0Qj81tJbQHx2rCHYIP3,.execute.,['Slipknot'],41,0,0.239,0.953,11,-6.96,1,0.127,0.00171,0.916,0.768,0.0159,110.342,108560,3
5rAIqtGPZNiCojmpRjuZW5,Gematria (The Killing Name),['Slipknot'],49,0,0.361,0.992,11,-2.69,1,0.136,0.000189,0.000613,0.285,0.32,101.579,361533,4
4g3QZlvz39UllCcRXDZ0Do,Sulfur,['Slipknot'],59,0,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800,4
2MvIMgtWyK88OiPi0J8Dg3,Psychosocial,['Slipknot'],68,0,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,283400,4
0HAr4QR1xI8nwC7VfzYidu,Dead Memories,['Slipknot'],62,0,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587,4
5frNnyWkKzKdiKPLhkdY9L,Vendetta,['Slipknot'],54,0,0.338,0.974,2,-2.426,1,0.0648,0.00017,0.00104,0.0271,0.459,135.472,315507,4
0E96VyYWCyRC0gG9yvPFcu,Butcher's Hook,['Slipknot'],43,0,0.428,0.977,7,-1.821,1,0.133,5.37e-05,5.82e-06,0.0834,0.491,120.936,254613,4
1Xc5je0OAbXF8yhtXhdPEW,Gehenna,['Slipknot'],46,0,0.491,0.917,2,-3.278,1,0.037,0.000199,0.0303,0.355,0.295,99.067,413027,4
4EgPYu8GCjfXu2cp34e7Z0,This Cold Black,['Slipknot'],43,0,0.324,0.995,11,-2.49,0,0.172,9.46e-05,0.00609,0.256,0.265,101.953,280093,4
4nmXKnPOuMDVI8gVir3D9C,Wherein Lies Continue,['Slipknot'],44,0,0.328,0.982,11,-2.722,0,0.126,0.000367,0.0,0.38,0.67,155.355,336893,4
3RptaQ5Xb8WvtpItZ2f9Hi,Snuff,['Slipknot'],66,0,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,4
431a6o9W8aYTQWNGmdgDm0,All Hope Is Gone,['Slipknot'],55,0,0.556,0.996,1,-2.517,1,0.171,0.00221,0.000142,0.265,0.206,100.061,284760,4
2bUqWO1Q8SeILAS2YMA1oF,Child of Burning Time,['Slipknot'],43,0,0.459,0.982,9,-3.247,1,0.0772,4.92e-05,9.11e-05,0.174,0.409,156.996,309507,4
2BhemxZQbpPgcqrgIMtxAk,"Vermilion, Pt. 2 - Bloodstone Mix",['Slipknot'],44,0,0.509,0.509,1,-8.421,0,0.0295,0.0835,0.34,0.135,0.156,122.051,219613,3
7bhfCl1a1InaSy8NOWVswk,'Til We Die,['Slipknot'],49,0,0.482,0.751,4,-4.993,1,0.0467,0.137,0.0,0.162,0.521,148.048,345693,3
6KrU4jP8nGqNba1LJSEllS,.execute.,['Slipknot'],8,0,0.239,0.953,11,-6.96,1,0.127,0.00171,0.916,0.768,0.0159,110.342,108560,3
70qu3IFISll62GbGzQAZPD,Gematria (The Killing Name),['Slipknot'],12,0,0.36,0.992,11,-2.692,1,0.136,0.000188,0.000715,0.285,0.315,101.574,361533,4
7o4F042f6XUwbfiUOgC7EY,Sulfur,['Slipknot'],16,0,0.278,0.985,11,-1.934,1,0.129,0.000234,0.000235,0.104,0.342,104.803,277800,4
40l2Lr2r8C89OsMOUAm25T,Psychosocial,['Slipknot'],18,0,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,283400,4
4LWQrEJYA4BEzt1zJNZHT3,Dead Memories,['Slipknot'],18,0,0.547,0.963,4,-2.337,0,0.0744,0.000443,0.0251,0.353,0.441,130.061,268587,4
7cDecsrsl0tah6oGiwUCc7,Vendetta,['Slipknot'],12,0,0.338,0.974,2,-2.427,1,0.065,0.000166,0.000999,0.0264,0.455,135.484,315507,4
2nagP34z4OMdssTNzEw8mb,Butcher's Hook,['Slipknot'],10,0,0.429,0.977,7,-1.839,1,0.138,6.29e-05,6.43e-06,0.083,0.495,120.925,254613,4
6AzjYElt70jA10bARbF78q,Gehenna,['Slipknot'],11,0,0.491,0.917,2,-3.278,1,0.037,0.000199,0.0303,0.355,0.295,99.067,413027,4
10mTkikXG1bijsiObM4HZj,This Cold Black,['Slipknot'],9,0,0.324,0.995,11,-2.49,0,0.172,9.46e-05,0.00609,0.256,0.265,101.953,280093,4
6G7PKWTluF8O0l4fknGU1p,Wherein Lies Continue,['Slipknot'],10,0,0.328,0.982,11,-2.726,0,0.126,0.000357,0.0,0.38,0.663,155.377,336893,4
2j8cJKZdsJXk2xsjVZ49wz,Snuff,['Slipknot'],19,0,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,4
1gb4mELsVrGnJtwRoOlZea,All Hope Is Gone,['Slipknot'],13,0,0.556,0.996,1,-2.517,1,0.171,0.00221,0.000142,0.265,0.206,100.061,284760,4
0rA9HonPSSxTbPJkB81Qqh,742617000027,['Slipknot'],46,0,0.332,0.48,11,-12.645,1,0.0575,0.000317,0.000877,0.154,0.806,85.58,36049,4
1g8lVIsEkDaGD1nKw6fwUb,(sic),['Slipknot'],61,0,0.38,0.994,7,-4.638,1,0.124,0.000536,0.00128,0.0956,0.267,96.325,199881,4
7MEHTWzEi3z7P2jEWAcdHZ,Eyeless,['Slipknot'],59,0,0.293,0.997,4,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,236360,4
2gscB6kDOmrv1P6qs2KXE3,Wait and Bleed,['Slipknot'],67,0,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,147840,4
0iget4icTqUya9wtpvCTF2,Surfacing,['Slipknot'],58,0,0.443,0.993,11,-4.517,0,0.101,0.000456,0.0437,0.307,0.276,106.875,218093,4
2W2eaLVKv9NObcLXlYRZZo,Spit It Out,['Slipknot'],63,0,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,159773,4
2cKZJAxbepebrKMdkggWHg,Tattered & Torn,['Slipknot'],46,0,0.223,0.989,7,-3.952,1,0.383,0.000122,0.759,0.552,0.051,86.323,173867,4
3Lkm8fyUksuC8hr9I35nio,Purity,['Slipknot'],54,0,0.283,0.978,6,-5.612,1,0.18,0.000105,0.0735,0.252,0.399,166.178,265453,4
0SNybMfb3uFISmnYrIt7Gs,Liberate,['Slipknot'],55,0,0.334,0.99,1,-3.961,1,0.187,0.000779,0.0,0.0744,0.395,145.162,184307,4
5huA9m9CJ56zZoTDrMFrtm,Prosthetics,['Slipknot'],47,0,0.268,0.991,6,-5.251,1,0.12,0.000509,0.0964,0.916,0.211,146.231,298333,4
0zy365BwajyyRj9NR3FVOU,No Life,['Slipknot'],47,0,0.28,0.983,7,-4.574,1,0.142,0.000233,5.96e-05,0.305,0.5,153.677,167373,4
1bP6IrpTjvGTwwiPGTKPDq,Diluted,['Slipknot'],46,0,0.298,0.986,1,-4.125,1,0.182,0.0125,1.22e-05,0.0782,0.411,158.636,203027,4
7zqAlcQISqWyFgnmc5HTi5,Only One,['Slipknot'],44,0,0.302,0.976,6,-4.591,1,0.147,0.00383,2.3e-06,0.583,0.681,168.946,144507,4
2a0FGkbCFcm72siM9WlruO,Scissors,['Slipknot'],44,0,0.263,0.978,11,-6.669,0,0.455,0.00189,0.0403,0.894,0.0769,90.803,503428,4
5vXvPwssqO8YKhMAhlAk94,Eeyore,['Slipknot'],44,0,0.33,0.997,7,-5.173,1,0.283,0.000502,0.00272,0.462,0.0595,119.693,167821,4
2dNuTNTVlUGTTofqJCCrXU,Me Inside,['Slipknot'],44,0,0.315,0.989,1,-4.507,1,0.184,0.000389,7.41e-06,0.193,0.145,125.315,159427,4
5GOfjX6UN5yyDkMGl8nrnn,Get This,['Slipknot'],48,0,0.35,0.992,1,-5.031,0,0.269,0.0176,0.0,0.742,0.111,116.011,123400,4
6ftph4VaiX6aG2NwZUWd3q,Spit It Out - Hyper Version,['Slipknot'],43,0,0.339,0.992,7,-3.612,1,0.089,0.00121,1.91e-05,0.0645,0.507,149.766,144707,4
1kjFhNb3ppXTVOSWKIPTRI,Spit It Out - Stamp You out Mix,['Slipknot'],39,0,0.393,0.992,2,-4.141,1,0.159,0.00429,0.0,0.0309,0.422,143.018,158013,4
2YUvTcrxdwxsAhuEucitV5,(sic) - Molt-Injected Mix,['Slipknot'],39,0,0.393,0.994,7,-3.736,1,0.107,4.73e-05,0.72,0.287,0.35,94.528,207307,4
6K432YpHbEwinrbOOd2jaS,Wait and Bleed - Terry Date Mix,['Slipknot'],40,0,0.396,0.986,7,-3.748,1,0.0862,0.00102,0.0,0.37,0.565,91.192,151267,4
2EpqvJ8aga45T4y11w5zth,Wait and Bleed - Demo,['Slipknot'],38,0,0.403,0.988,7,-4.078,1,0.119,0.000868,3.22e-05,0.154,0.463,89.079,154280,4
7zBbLVcp8mSQX2EMjSwNp9,Snap - Demo,['Slipknot'],40,0,0.364,0.989,11,-3.319,0,0.196,0.0229,0.0,0.305,0.421,156.506,162080,4
4gAFkI4EAbCx5loxGDsYIb,Interloper - Demo,['Slipknot'],38,0,0.498,0.958,8,-4.853,1,0.0979,0.00201,0.000169,0.0742,0.6,99.001,138493,3
1XHMqylLTu6yqtyCqyS5Vv,Despise - Demo,['Slipknot'],37,0,0.299,0.993,7,-4.638,1,0.15,0.00363,8.48e-05,0.0427,0.209,153.064,221307,4
1RATRzrRf7DBCFbkYIlGTe,XIX,['Slipknot'],49,0,0.259,0.58,4,-8.203,1,0.0564,0.457,0.000419,0.963,0.0334,130.466,190147,4
6IQdurAwr84AhnVWnrxrDP,Sarcastrophe,['Slipknot'],55,0,0.453,0.989,2,-2.766,1,0.111,0.00191,0.0059,0.0806,0.0388,102.784,306080,4
2qfLaOWD7bB4J1Val3vO4K,AOV,['Slipknot'],55,0,0.536,0.988,7,-1.777,1,0.0671,0.000507,6.45e-05,0.366,0.231,130.777,332907,4
5hheGdf1cb4rK0FNiedCfK,The Devil In I,['Slipknot'],68,0,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,4
6AAZigYqOch79lKcrSBOv0,Killpop,['Slipknot'],60,0,0.306,0.926,1,-2.754,0,0.0912,0.000311,0.000644,0.0776,0.483,158.47,225067,4
7yzFUknHiad4kRBfHq2ki1,Skeptic,['Slipknot'],54,0,0.563,0.972,7,-1.751,1,0.0896,0.000326,0.00499,0.102,0.619,91.922,286560,4
4V3E6xAnGspUos2Sx74w6n,Lech,['Slipknot'],53,0,0.44,0.975,11,-2.024,1,0.0806,0.000238,0.0159,0.407,0.552,147.938,290427,4
0GXmTWQBqvNZwpcfNeijlt,Goodbye,['Slipknot'],50,0,0.319,0.873,6,-4.219,1,0.053,0.000652,0.1,0.0724,0.0747,136.378,275133,3
4vCG26vd7hzGdLq84pl1tf,Nomadic,['Slipknot'],48,0,0.357,0.986,7,-2.266,1,0.102,0.000553,0.0106,0.236,0.543,183.901,258360,4
0Ud0WfZOV5JGgSgagaGS2v,The One That Kills The Least,['Slipknot'],46,0,0.5,0.979,7,-2.192,1,0.0594,0.000844,0.000317,0.213,0.485,161.921,251520,4
3GiJq4AQK7324mfIQbpiTf,Custer,['Slipknot'],58,0,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,254467,4
1Xp8idJ4Eqj083ZA86L35q,Be Prepared For Hell,['Slipknot'],42,0,0.263,0.322,10,-17.431,1,0.049,0.377,0.0742,0.368,0.375,139.433,117933,3
2ugAOltSeiFqKHItLMKFK3,The Negative One,['Slipknot'],56,0,0.505,0.979,0,-1.665,1,0.0715,0.0002,0.00135,0.334,0.312,108.2,325171,4
1JP26wqamuPK9rdwF126rQ,If Rain Is What You Want,['Slipknot'],46,0,0.62,0.643,7,-5.808,1,0.0348,0.00976,0.0231,0.15,0.108,124.974,380907,4
57WMQgEqr9lRCCuy6eiQEq,Override,['Slipknot'],46,0,0.558,0.9,6,-4.473,0,0.0894,0.000537,0.00653,0.243,0.46,135.0,337267,4
1y2Eef8fVUIaqTrPPmIowD,The Burden,['Slipknot'],44,0,0.542,0.991,11,-3.244,0,0.0738,0.000138,0.000721,0.109,0.0523,115.037,323293,4
6t2zHC93kIhEX5ivNUP6j0,Sarcastrophe - Live,['Slipknot'],46,0,0.284,0.983,11,-4.521,0,0.106,1.09e-05,0.0902,0.696,0.16,109.387,290747,4
6Upa5dLGQxULfwSCsKfepQ,The Heretic Anthem - Live,['Slipknot'],45,0,0.241,0.984,10,-4.226,0,0.228,1.52e-05,0.007,0.819,0.0691,106.618,237680,4
4rV0sUc2H8N88d1poViBf2,Psychosocial - Live,['Slipknot'],47,0,0.289,0.975,10,-4.164,0,0.19,2.14e-05,0.0634,0.677,0.175,152.457,276093,4
6HHR6to1sWBUmNIcXe1lJ6,The Devil In I - Live,['Slipknot'],45,0,0.21,0.953,2,-4.899,1,0.134,0.000198,0.00652,0.649,0.0475,97.633,384227,4
2moo5RtZ9JsTwdpQPqDX1W,Me Inside - Live,['Slipknot'],42,0,0.277,0.987,6,-4.185,1,0.217,4.92e-05,0.000386,0.182,0.0683,118.881,188720,4
60FHQyrboSoOgT1si8eWew,Vermilion - Live,['Slipknot'],43,0,0.163,0.984,11,-4.04,1,0.192,1.21e-05,0.403,0.436,0.146,85.46,322307,3
4H8sWlzBB0pnCgEG68VPph,Wait And Bleed - Live,['Slipknot'],42,0,0.22,0.994,6,-3.835,1,0.219,1.34e-05,0.000239,0.707,0.0862,93.392,164680,4
3jto09NvNXh362ATmsIYmN,Prosthetics - Live,['Slipknot'],40,0,0.167,0.97,11,-4.4,0,0.392,0.000151,0.406,0.716,0.079,86.119,373973,4
2st09UwpuTJplbZo74btnx,Before I Forget - Live,['Slipknot'],43,0,0.211,0.978,6,-3.827,1,0.204,1.34e-05,0.000146,0.92,0.267,146.841,266787,4
0eWsCdJ8ZFFxDrBztAwKzZ,Eeyore - Live,['Slipknot'],39,0,0.243,0.986,6,-4.716,1,0.294,0.000343,0.243,0.882,0.0498,119.925,186067,4
4b224oNVsda1doe1CQAwou,Duality - Live,['Slipknot'],42,0,0.246,0.977,7,-3.96,1,0.19,5.18e-05,0.000365,0.904,0.191,103.322,254027,4
56oMr7G3BL7ej9yyNs5dAt,Custer - Live,['Slipknot'],42,0,0.244,0.986,11,-4.235,1,0.203,8.97e-05,0.00458,0.916,0.14,140.756,277000,4
0b14oEkb9QYaqKMcC1Mdjc,Spit It Out - Live,['Slipknot'],41,0,0.231,0.975,6,-4.451,1,0.227,0.00185,0.00396,0.962,0.239,91.926,411933,4
2NBOlRGX3HQQuHoTrmhxUh,Metabolic / 742617000027 - Live,['Slipknot'],38,0,0.232,0.984,11,-4.149,1,0.161,9.55e-06,0.115,0.491,0.0851,105.687,285080,4
5NlPCCjdKOKRWMpHAh5gUy,(Sic) - Live,['Slipknot'],39,0,0.238,0.987,6,-4.0,1,0.181,7.73e-06,0.144,0.232,0.0436,104.694,251200,4
1y2OtZRDvum1h13RpZakHp,People = Shit - Live,['Slipknot'],39,0,0.223,0.977,6,-3.855,1,0.172,6.15e-05,0.005,0.668,0.0605,131.091,320747,4
23o9F2gg3MQuWttnpjVBbn,Surfacing - Live,['Slipknot'],38,0,0.249,0.978,0,-3.994,1,0.212,1.63e-05,0.338,0.504,0.0395,110.084,303600,4
6epn3r7S14KUqlReYr77hA,Baby,"['Justin Bieber', 'Ludacris']",70,0,0.656,0.841,5,-5.183,0,0.232,0.0544,0.0,0.122,0.522,65.024,214240,4
1UH9KDSekG9RCertVkz0tS,Megitsune - live,['BABYMETAL'],26,0,0.443,0.992,1,-4.081,1,0.324,0.00189,0.000154,0.969,0.062,142.028,319160,4
7aadh5ZfyZSywKvHqEfSYv,Doki Doki ☆ Morning - live,['BABYMETAL'],24,0,0.496,0.997,4,-3.898,0,0.148,0.0341,0.00445,0.929,0.133,166.018,242627,4
